Año,Trimestre,Mes,Provincia,Numero_llamadas
2010,Primero,Enero,Ceuta,6
2010,Primero,Enero,Melilla,10
2010,Primero,Febrero,Almería,39
2010,Primero,Febrero,Cádiz,89
2010,Primero,Febrero,Córdoba,72
2010,Primero,Febrero,Granada,108
2010,Primero,Febrero,Huelva,34
2010,Primero,Febrero,Jaén,53
2010,Primero,Febrero,Málaga,162
2010,Primero,Febrero,Sevilla,205
2010,Primero,Febrero,Huesca,21
2010,Primero,Febrero,Teruel,13
2010,Primero,Febrero,Zaragoza,72
2010,Primero,Febrero,Asturias,87
2010,Primero,Febrero,Illes Balears,88
2010,Primero,Febrero,Las Palmas,133
2010,Primero,Febrero,Santa Cruz de Tenerife,140
2010,Primero,Febrero,Cantabria,46
2010,Primero,Febrero,Ávila,25
2010,Primero,Febrero,Burgos,21
2010,Primero,Febrero,León,36
2010,Primero,Febrero,Palencia,12
2010,Primero,Febrero,Salamanca,37
2010,Primero,Febrero,Segovia,15
2010,Primero,Febrero,Soria,4
2010,Primero,Febrero,Valladolid,47
2010,Primero,Febrero,Zamora,28
2010,Primero,Febrero,Albacete,17
2010,Primero,Febrero,Ciudad Real,45
2010,Primero,Febrero,Cuenca,8
2010,Primero,Febrero,Guadalajara,20
2010,Primero,Febrero,Toledo,61
2010,Primero,Febrero,Barcelona,491
2010,Primero,Febrero,Girona,39
2010,Primero,Febrero,Lleida,21
2010,Primero,Febrero,Tarragona,80
2010,Primero,Febrero,Alicante/Alacant,189
2010,Primero,Febrero,Castellón/Castelló,50
2010,Primero,Febrero,Valencia/València,234
2010,Primero,Febrero,Badajoz,60
2010,Primero,Febrero,Cáceres,28
2010,Primero,Febrero,A Coruña,96
2010,Primero,Febrero,Lugo,21
2010,Primero,Febrero,Ourense,12
2010,Primero,Febrero,Pontevedra,66
2010,Primero,Febrero,Madrid,1060
2010,Primero,Febrero,Murcia,127
2010,Primero,Febrero,Navarra,62
2010,Primero,Febrero,Araba/Álava,8
2010,Primero,Febrero,Bizkaia,66
2010,Primero,Febrero,Gipuzkoa,27
2010,Primero,Febrero,La Rioja,25
2010,Primero,Febrero,Ceuta,4
2010,Primero,Febrero,Melilla,22
2010,Primero,Marzo,Almería,65
2010,Primero,Marzo,Cádiz,109
2010,Primero,Marzo,Córdoba,55
2010,Primero,Marzo,Granada,118
2010,Primero,Marzo,Huelva,52
2010,Primero,Marzo,Jaén,43
2010,Primero,Marzo,Málaga,195
2010,Primero,Marzo,Sevilla,250
2010,Primero,Marzo,Huesca,9
2010,Primero,Marzo,Teruel,14
2010,Primero,Marzo,Zaragoza,82
2010,Primero,Marzo,Asturias,76
2010,Primero,Marzo,Illes Balears,132
2010,Primero,Marzo,Las Palmas,203
2010,Primero,Marzo,Santa Cruz de Tenerife,186
2010,Primero,Marzo,Cantabria,74
2010,Primero,Marzo,Ávila,14
2010,Primero,Marzo,Burgos,43
2010,Primero,Marzo,León,44
2010,Primero,Marzo,Palencia,17
2010,Primero,Marzo,Salamanca,48
2010,Primero,Marzo,Segovia,8
2010,Primero,Marzo,Soria,5
2010,Primero,Marzo,Valladolid,65
2010,Primero,Marzo,Zamora,17
2010,Primero,Marzo,Albacete,39
2010,Primero,Marzo,Ciudad Real,45
2010,Primero,Marzo,Cuenca,10
2010,Primero,Marzo,Guadalajara,35
2010,Primero,Marzo,Toledo,91
2010,Primero,Marzo,Barcelona,502
2010,Primero,Marzo,Girona,51
2010,Primero,Marzo,Lleida,27
2010,Primero,Marzo,Tarragona,56
2010,Primero,Marzo,Alicante/Alacant,196
2010,Primero,Marzo,Castellón/Castelló,30
2010,Primero,Marzo,Valencia/València,307
2010,Primero,Marzo,Badajoz,62
2010,Primero,Marzo,Cáceres,42
2010,Primero,Marzo,A Coruña,106
2010,Primero,Marzo,Lugo,47
2010,Primero,Marzo,Ourense,24
2010,Primero,Marzo,Pontevedra,88
2010,Primero,Marzo,Madrid,1228
2010,Primero,Marzo,Murcia,110
2010,Primero,Marzo,Navarra,88
2010,Primero,Marzo,Araba/Álava,14
2010,Primero,Marzo,Bizkaia,87
2010,Primero,Marzo,Gipuzkoa,29
2010,Primero,Marzo,La Rioja,22
2010,Primero,Marzo,Ceuta,8
2010,Primero,Marzo,Melilla,11
2010,Segundo,Abril,Almería,81
2010,Segundo,Abril,Cádiz,110
2010,Segundo,Abril,Córdoba,74
2010,Segundo,Abril,Granada,128
2010,Segundo,Abril,Huelva,61
2010,Segundo,Abril,Jaén,60
2010,Segundo,Abril,Málaga,222
2010,Segundo,Abril,Sevilla,308
2010,Segundo,Abril,Huesca,14
2010,Segundo,Abril,Teruel,8
2010,Segundo,Abril,Zaragoza,74
2010,Segundo,Abril,Asturias,92
2010,Segundo,Abril,Illes Balears,137
2010,Segundo,Abril,Las Palmas,177
2010,Segundo,Abril,Santa Cruz de Tenerife,165
2010,Segundo,Abril,Cantabria,56
2010,Segundo,Abril,Ávila,26
2010,Segundo,Abril,Burgos,42
2010,Segundo,Abril,León,40
2010,Segundo,Abril,Palencia,17
2010,Segundo,Abril,Salamanca,41
2010,Segundo,Abril,Segovia,10
2010,Segundo,Abril,Soria,7
2010,Segundo,Abril,Valladolid,94
2010,Segundo,Abril,Zamora,20
2010,Segundo,Abril,Albacete,38
2010,Segundo,Abril,Ciudad Real,45
2010,Segundo,Abril,Cuenca,16
2010,Segundo,Abril,Guadalajara,31
2010,Segundo,Abril,Toledo,92
2010,Segundo,Abril,Barcelona,611
2010,Segundo,Abril,Girona,50
2010,Segundo,Abril,Lleida,24
2010,Segundo,Abril,Tarragona,75
2010,Segundo,Abril,Alicante/Alacant,227
2010,Segundo,Abril,Castellón/Castelló,49
2010,Segundo,Abril,Valencia/València,305
2010,Segundo,Abril,Badajoz,74
2010,Segundo,Abril,Cáceres,44
2010,Segundo,Abril,A Coruña,132
2010,Segundo,Abril,Lugo,36
2010,Segundo,Abril,Ourense,20
2010,Segundo,Abril,Pontevedra,98
2010,Segundo,Abril,Madrid,1472
2010,Segundo,Abril,Murcia,159
2010,Segundo,Abril,Navarra,80
2010,Segundo,Abril,Araba/Álava,23
2010,Segundo,Abril,Bizkaia,93
2010,Segundo,Abril,Gipuzkoa,43
2010,Segundo,Abril,La Rioja,10
2010,Segundo,Abril,Ceuta,7
2010,Segundo,Abril,Melilla,5
2010,Segundo,Mayo,Almería,74
2010,Segundo,Mayo,Cádiz,112
2010,Segundo,Mayo,Córdoba,82
2010,Segundo,Mayo,Granada,107
2010,Segundo,Mayo,Huelva,28
2010,Segundo,Mayo,Jaén,79
2010,Segundo,Mayo,Málaga,210
2010,Segundo,Mayo,Sevilla,272
2010,Segundo,Mayo,Huesca,17
2010,Segundo,Mayo,Teruel,8
2010,Segundo,Mayo,Zaragoza,76
2010,Segundo,Mayo,Asturias,91
2010,Segundo,Mayo,Illes Balears,118
2010,Segundo,Mayo,Las Palmas,178
2010,Segundo,Mayo,Santa Cruz de Tenerife,156
2010,Segundo,Mayo,Cantabria,58
2010,Segundo,Mayo,Ávila,16
2010,Segundo,Mayo,Burgos,27
2010,Segundo,Mayo,León,46
2010,Segundo,Mayo,Palencia,9
2010,Segundo,Mayo,Salamanca,40
2010,Segundo,Mayo,Segovia,16
2010,Segundo,Mayo,Soria,7
2010,Segundo,Mayo,Valladolid,63
2010,Segundo,Mayo,Zamora,22
2010,Segundo,Mayo,Albacete,27
2010,Segundo,Mayo,Ciudad Real,48
2010,Segundo,Mayo,Cuenca,10
2010,Segundo,Mayo,Guadalajara,22
2010,Segundo,Mayo,Toledo,76
2010,Segundo,Mayo,Barcelona,556
2010,Segundo,Mayo,Girona,45
2010,Segundo,Mayo,Lleida,19
2010,Segundo,Mayo,Tarragona,91
2010,Segundo,Mayo,Alicante/Alacant,214
2010,Segundo,Mayo,Castellón/Castelló,54
2010,Segundo,Mayo,Valencia/València,360
2010,Segundo,Mayo,Badajoz,84
2010,Segundo,Mayo,Cáceres,40
2010,Segundo,Mayo,A Coruña,92
2010,Segundo,Mayo,Lugo,34
2010,Segundo,Mayo,Ourense,27
2010,Segundo,Mayo,Pontevedra,81
2010,Segundo,Mayo,Madrid,1257
2010,Segundo,Mayo,Murcia,172
2010,Segundo,Mayo,Navarra,56
2010,Segundo,Mayo,Araba/Álava,21
2010,Segundo,Mayo,Bizkaia,69
2010,Segundo,Mayo,Gipuzkoa,37
2010,Segundo,Mayo,La Rioja,30
2010,Segundo,Mayo,Ceuta,8
2010,Segundo,Mayo,Melilla,13
2010,Segundo,Junio,Almería,72
2010,Segundo,Junio,Cádiz,119
2010,Segundo,Junio,Córdoba,87
2010,Segundo,Junio,Granada,117
2010,Segundo,Junio,Huelva,45
2010,Segundo,Junio,Jaén,69
2010,Segundo,Junio,Málaga,188
2010,Segundo,Junio,Sevilla,266
2010,Segundo,Junio,Huesca,18
2010,Segundo,Junio,Teruel,3
2010,Segundo,Junio,Zaragoza,96
2010,Segundo,Junio,Asturias,125
2010,Segundo,Junio,Illes Balears,144
2010,Segundo,Junio,Las Palmas,214
2010,Segundo,Junio,Santa Cruz de Tenerife,174
2010,Segundo,Junio,Cantabria,80
2010,Segundo,Junio,Ávila,15
2010,Segundo,Junio,Burgos,34
2010,Segundo,Junio,León,55
2010,Segundo,Junio,Palencia,10
2010,Segundo,Junio,Salamanca,49
2010,Segundo,Junio,Segovia,16
2010,Segundo,Junio,Soria,4
2010,Segundo,Junio,Valladolid,57
2010,Segundo,Junio,Zamora,33
2010,Segundo,Junio,Albacete,33
2010,Segundo,Junio,Ciudad Real,36
2010,Segundo,Junio,Cuenca,16
2010,Segundo,Junio,Guadalajara,36
2010,Segundo,Junio,Toledo,80
2010,Segundo,Junio,Barcelona,604
2010,Segundo,Junio,Girona,61
2010,Segundo,Junio,Lleida,30
2010,Segundo,Junio,Tarragona,91
2010,Segundo,Junio,Alicante/Alacant,247
2010,Segundo,Junio,Castellón/Castelló,60
2010,Segundo,Junio,Valencia/València,339
2010,Segundo,Junio,Badajoz,75
2010,Segundo,Junio,Cáceres,45
2010,Segundo,Junio,A Coruña,138
2010,Segundo,Junio,Lugo,23
2010,Segundo,Junio,Ourense,27
2010,Segundo,Junio,Pontevedra,87
2010,Segundo,Junio,Madrid,1434
2010,Segundo,Junio,Murcia,196
2010,Segundo,Junio,Navarra,74
2010,Segundo,Junio,Araba/Álava,21
2010,Segundo,Junio,Bizkaia,92
2010,Segundo,Junio,Gipuzkoa,35
2010,Segundo,Junio,La Rioja,41
2010,Segundo,Junio,Ceuta,5
2010,Segundo,Junio,Melilla,6
2010,Tercero,Julio,Almería,68
2010,Tercero,Julio,Cádiz,116
2010,Tercero,Julio,Córdoba,84
2010,Tercero,Julio,Granada,137
2010,Tercero,Julio,Huelva,36
2010,Tercero,Julio,Jaén,66
2010,Tercero,Julio,Málaga,241
2010,Tercero,Julio,Sevilla,324
2010,Tercero,Julio,Huesca,16
2010,Tercero,Julio,Teruel,8
2010,Tercero,Julio,Zaragoza,128
2010,Tercero,Julio,Asturias,110
2010,Tercero,Julio,Illes Balears,157
2010,Tercero,Julio,Las Palmas,232
2010,Tercero,Julio,Santa Cruz de Tenerife,176
2010,Tercero,Julio,Cantabria,70
2010,Tercero,Julio,Ávila,23
2010,Tercero,Julio,Burgos,45
2010,Tercero,Julio,León,59
2010,Tercero,Julio,Palencia,19
2010,Tercero,Julio,Salamanca,44
2010,Tercero,Julio,Segovia,21
2010,Tercero,Julio,Soria,4
2010,Tercero,Julio,Valladolid,90
2010,Tercero,Julio,Zamora,22
2010,Tercero,Julio,Albacete,39
2010,Tercero,Julio,Ciudad Real,53
2010,Tercero,Julio,Cuenca,19
2010,Tercero,Julio,Guadalajara,44
2010,Tercero,Julio,Toledo,92
2010,Tercero,Julio,Barcelona,664
2010,Tercero,Julio,Girona,56
2010,Tercero,Julio,Lleida,22
2010,Tercero,Julio,Tarragona,100
2010,Tercero,Julio,Alicante/Alacant,218
2010,Tercero,Julio,Castellón/Castelló,67
2010,Tercero,Julio,Valencia/València,355
2010,Tercero,Julio,Badajoz,89
2010,Tercero,Julio,Cáceres,57
2010,Tercero,Julio,A Coruña,116
2010,Tercero,Julio,Lugo,42
2010,Tercero,Julio,Ourense,39
2010,Tercero,Julio,Pontevedra,112
2010,Tercero,Julio,Madrid,1533
2010,Tercero,Julio,Murcia,218
2010,Tercero,Julio,Navarra,108
2010,Tercero,Julio,Araba/Álava,34
2010,Tercero,Julio,Bizkaia,88
2010,Tercero,Julio,Gipuzkoa,44
2010,Tercero,Julio,La Rioja,35
2010,Tercero,Julio,Ceuta,3
2010,Tercero,Julio,Melilla,11
2010,Tercero,Agosto,Almería,83
2010,Tercero,Agosto,Cádiz,135
2010,Tercero,Agosto,Córdoba,69
2010,Tercero,Agosto,Granada,108
2010,Tercero,Agosto,Huelva,63
2010,Tercero,Agosto,Jaén,63
2010,Tercero,Agosto,Málaga,254
2010,Tercero,Agosto,Sevilla,296
2010,Tercero,Agosto,Huesca,12
2010,Tercero,Agosto,Teruel,9
2010,Tercero,Agosto,Zaragoza,104
2010,Tercero,Agosto,Asturias,146
2010,Tercero,Agosto,Illes Balears,146
2010,Tercero,Agosto,Las Palmas,197
2010,Tercero,Agosto,Santa Cruz de Tenerife,165
2010,Tercero,Agosto,Cantabria,74
2010,Tercero,Agosto,Ávila,27
2010,Tercero,Agosto,Burgos,36
2010,Tercero,Agosto,León,59
2010,Tercero,Agosto,Palencia,27
2010,Tercero,Agosto,Salamanca,55
2010,Tercero,Agosto,Segovia,17
2010,Tercero,Agosto,Soria,6
2010,Tercero,Agosto,Valladolid,66
2010,Tercero,Agosto,Zamora,47
2010,Tercero,Agosto,Albacete,41
2010,Tercero,Agosto,Ciudad Real,66
2010,Tercero,Agosto,Cuenca,11
2010,Tercero,Agosto,Guadalajara,36
2010,Tercero,Agosto,Toledo,83
2010,Tercero,Agosto,Barcelona,612
2010,Tercero,Agosto,Girona,60
2010,Tercero,Agosto,Lleida,25
2010,Tercero,Agosto,Tarragona,72
2010,Tercero,Agosto,Alicante/Alacant,285
2010,Tercero,Agosto,Castellón/Castelló,62
2010,Tercero,Agosto,Valencia/València,312
2010,Tercero,Agosto,Badajoz,101
2010,Tercero,Agosto,Cáceres,60
2010,Tercero,Agosto,A Coruña,134
2010,Tercero,Agosto,Lugo,27
2010,Tercero,Agosto,Ourense,46
2010,Tercero,Agosto,Pontevedra,93
2010,Tercero,Agosto,Madrid,1294
2010,Tercero,Agosto,Murcia,232
2010,Tercero,Agosto,Navarra,65
2010,Tercero,Agosto,Araba/Álava,23
2010,Tercero,Agosto,Bizkaia,87
2010,Tercero,Agosto,Gipuzkoa,34
2010,Tercero,Agosto,La Rioja,42
2010,Tercero,Agosto,Ceuta,5
2010,Tercero,Agosto,Melilla,9
2010,Tercero,Septiembre,Almería,68
2010,Tercero,Septiembre,Cádiz,96
2010,Tercero,Septiembre,Córdoba,60
2010,Tercero,Septiembre,Granada,109
2010,Tercero,Septiembre,Huelva,36
2010,Tercero,Septiembre,Jaén,38
2010,Tercero,Septiembre,Málaga,202
2010,Tercero,Septiembre,Sevilla,268
2010,Tercero,Septiembre,Huesca,11
2010,Tercero,Septiembre,Teruel,11
2010,Tercero,Septiembre,Zaragoza,81
2010,Tercero,Septiembre,Asturias,128
2010,Tercero,Septiembre,Illes Balears,149
2010,Tercero,Septiembre,Las Palmas,191
2010,Tercero,Septiembre,Santa Cruz de Tenerife,173
2010,Tercero,Septiembre,Cantabria,71
2010,Tercero,Septiembre,Ávila,16
2010,Tercero,Septiembre,Burgos,36
2010,Tercero,Septiembre,León,46
2010,Tercero,Septiembre,Palencia,12
2010,Tercero,Septiembre,Salamanca,29
2010,Tercero,Septiembre,Segovia,11
2010,Tercero,Septiembre,Soria,8
2010,Tercero,Septiembre,Valladolid,79
2010,Tercero,Septiembre,Zamora,17
2010,Tercero,Septiembre,Albacete,35
2010,Tercero,Septiembre,Ciudad Real,51
2010,Tercero,Septiembre,Cuenca,12
2010,Tercero,Septiembre,Guadalajara,35
2010,Tercero,Septiembre,Toledo,77
2010,Tercero,Septiembre,Barcelona,533
2010,Tercero,Septiembre,Girona,50
2010,Tercero,Septiembre,Lleida,20
2010,Tercero,Septiembre,Tarragona,59
2010,Tercero,Septiembre,Alicante/Alacant,176
2010,Tercero,Septiembre,Castellón/Castelló,63
2010,Tercero,Septiembre,Valencia/València,289
2010,Tercero,Septiembre,Badajoz,91
2010,Tercero,Septiembre,Cáceres,37
2010,Tercero,Septiembre,A Coruña,123
2010,Tercero,Septiembre,Lugo,22
2010,Tercero,Septiembre,Ourense,17
2010,Tercero,Septiembre,Pontevedra,95
2010,Tercero,Septiembre,Madrid,1176
2010,Tercero,Septiembre,Murcia,162
2010,Tercero,Septiembre,Navarra,71
2010,Tercero,Septiembre,Araba/Álava,23
2010,Tercero,Septiembre,Bizkaia,73
2010,Tercero,Septiembre,Gipuzkoa,35
2010,Tercero,Septiembre,La Rioja,29
2010,Tercero,Septiembre,Ceuta,6
2010,Tercero,Septiembre,Melilla,11
2010,Cuarto,Octubre,Almería,61
2010,Cuarto,Octubre,Cádiz,107
2010,Cuarto,Octubre,Córdoba,70
2010,Cuarto,Octubre,Granada,134
2010,Cuarto,Octubre,Huelva,54
2010,Cuarto,Octubre,Jaén,48
2010,Cuarto,Octubre,Málaga,174
2010,Cuarto,Octubre,Sevilla,246
2010,Cuarto,Octubre,Huesca,11
2010,Cuarto,Octubre,Teruel,1
2010,Cuarto,Octubre,Zaragoza,84
2010,Cuarto,Octubre,Asturias,133
2010,Cuarto,Octubre,Illes Balears,107
2010,Cuarto,Octubre,Las Palmas,197
2010,Cuarto,Octubre,Santa Cruz de Tenerife,131
2010,Cuarto,Octubre,Cantabria,68
2010,Cuarto,Octubre,Ávila,18
2010,Cuarto,Octubre,Burgos,34
2010,Cuarto,Octubre,León,58
2010,Cuarto,Octubre,Palencia,20
2010,Cuarto,Octubre,Salamanca,43
2010,Cuarto,Octubre,Segovia,14
2010,Cuarto,Octubre,Soria,3
2010,Cuarto,Octubre,Valladolid,59
2010,Cuarto,Octubre,Zamora,20
2010,Cuarto,Octubre,Albacete,26
2010,Cuarto,Octubre,Ciudad Real,66
2010,Cuarto,Octubre,Cuenca,19
2010,Cuarto,Octubre,Guadalajara,26
2010,Cuarto,Octubre,Toledo,81
2010,Cuarto,Octubre,Barcelona,487
2010,Cuarto,Octubre,Girona,42
2010,Cuarto,Octubre,Lleida,26
2010,Cuarto,Octubre,Tarragona,70
2010,Cuarto,Octubre,Alicante/Alacant,196
2010,Cuarto,Octubre,Castellón/Castelló,58
2010,Cuarto,Octubre,Valencia/València,285
2010,Cuarto,Octubre,Badajoz,82
2010,Cuarto,Octubre,Cáceres,41
2010,Cuarto,Octubre,A Coruña,99
2010,Cuarto,Octubre,Lugo,21
2010,Cuarto,Octubre,Ourense,28
2010,Cuarto,Octubre,Pontevedra,73
2010,Cuarto,Octubre,Madrid,1244
2010,Cuarto,Octubre,Murcia,146
2010,Cuarto,Octubre,Navarra,54
2010,Cuarto,Octubre,Araba/Álava,23
2010,Cuarto,Octubre,Bizkaia,118
2010,Cuarto,Octubre,Gipuzkoa,37
2010,Cuarto,Octubre,La Rioja,35
2010,Cuarto,Octubre,Ceuta,7
2010,Cuarto,Octubre,Melilla,13
2010,Cuarto,Noviembre,Almería,62
2010,Cuarto,Noviembre,Cádiz,119
2010,Cuarto,Noviembre,Córdoba,76
2010,Cuarto,Noviembre,Granada,129
2010,Cuarto,Noviembre,Huelva,48
2010,Cuarto,Noviembre,Jaén,35
2010,Cuarto,Noviembre,Málaga,182
2010,Cuarto,Noviembre,Sevilla,232
2010,Cuarto,Noviembre,Huesca,14
2010,Cuarto,Noviembre,Teruel,6
2010,Cuarto,Noviembre,Zaragoza,87
2010,Cuarto,Noviembre,Asturias,116
2010,Cuarto,Noviembre,Illes Balears,121
2010,Cuarto,Noviembre,Las Palmas,191
2010,Cuarto,Noviembre,Santa Cruz de Tenerife,196
2010,Cuarto,Noviembre,Cantabria,71
2010,Cuarto,Noviembre,Ávila,17
2010,Cuarto,Noviembre,Burgos,31
2010,Cuarto,Noviembre,León,57
2010,Cuarto,Noviembre,Palencia,7
2010,Cuarto,Noviembre,Salamanca,42
2010,Cuarto,Noviembre,Segovia,19
2010,Cuarto,Noviembre,Soria,8
2010,Cuarto,Noviembre,Valladolid,89
2010,Cuarto,Noviembre,Zamora,19
2010,Cuarto,Noviembre,Albacete,28
2010,Cuarto,Noviembre,Ciudad Real,44
2010,Cuarto,Noviembre,Cuenca,17
2010,Cuarto,Noviembre,Guadalajara,31
2010,Cuarto,Noviembre,Toledo,87
2010,Cuarto,Noviembre,Barcelona,551
2010,Cuarto,Noviembre,Girona,49
2010,Cuarto,Noviembre,Lleida,21
2010,Cuarto,Noviembre,Tarragona,60
2010,Cuarto,Noviembre,Alicante/Alacant,212
2010,Cuarto,Noviembre,Castellón/Castelló,45
2010,Cuarto,Noviembre,Valencia/València,289
2010,Cuarto,Noviembre,Badajoz,68
2010,Cuarto,Noviembre,Cáceres,48
2010,Cuarto,Noviembre,A Coruña,160
2010,Cuarto,Noviembre,Lugo,20
2010,Cuarto,Noviembre,Ourense,27
2010,Cuarto,Noviembre,Pontevedra,63
2010,Cuarto,Noviembre,Madrid,1286
2010,Cuarto,Noviembre,Murcia,137
2010,Cuarto,Noviembre,Navarra,91
2010,Cuarto,Noviembre,Araba/Álava,17
2010,Cuarto,Noviembre,Bizkaia,90
2010,Cuarto,Noviembre,Gipuzkoa,44
2010,Cuarto,Noviembre,La Rioja,24
2010,Cuarto,Noviembre,Ceuta,2
2010,Cuarto,Noviembre,Melilla,10
2010,Cuarto,Diciembre,Almería,83
2010,Cuarto,Diciembre,Cádiz,124
2010,Cuarto,Diciembre,Córdoba,73
2010,Cuarto,Diciembre,Granada,132
2010,Cuarto,Diciembre,Huelva,64
2010,Cuarto,Diciembre,Jaén,74
2010,Cuarto,Diciembre,Málaga,207
2010,Cuarto,Diciembre,Sevilla,299
2010,Cuarto,Diciembre,Huesca,17
2010,Cuarto,Diciembre,Teruel,7
2010,Cuarto,Diciembre,Zaragoza,106
2010,Cuarto,Diciembre,Asturias,122
2010,Cuarto,Diciembre,Illes Balears,112
2010,Cuarto,Diciembre,Las Palmas,176
2010,Cuarto,Diciembre,Santa Cruz de Tenerife,182
2010,Cuarto,Diciembre,Cantabria,92
2010,Cuarto,Diciembre,Ávila,24
2010,Cuarto,Diciembre,Burgos,33
2010,Cuarto,Diciembre,León,69
2010,Cuarto,Diciembre,Palencia,18
2010,Cuarto,Diciembre,Salamanca,46
2010,Cuarto,Diciembre,Segovia,9
2010,Cuarto,Diciembre,Soria,12
2010,Cuarto,Diciembre,Valladolid,80
2010,Cuarto,Diciembre,Zamora,33
2010,Cuarto,Diciembre,Albacete,32
2010,Cuarto,Diciembre,Ciudad Real,53
2010,Cuarto,Diciembre,Cuenca,25
2010,Cuarto,Diciembre,Guadalajara,42
2010,Cuarto,Diciembre,Toledo,88
2010,Cuarto,Diciembre,Barcelona,650
2010,Cuarto,Diciembre,Girona,55
2010,Cuarto,Diciembre,Lleida,32
2010,Cuarto,Diciembre,Tarragona,73
2010,Cuarto,Diciembre,Alicante/Alacant,251
2010,Cuarto,Diciembre,Castellón/Castelló,67
2010,Cuarto,Diciembre,Valencia/València,312
2010,Cuarto,Diciembre,Badajoz,79
2010,Cuarto,Diciembre,Cáceres,61
2010,Cuarto,Diciembre,A Coruña,130
2010,Cuarto,Diciembre,Lugo,27
2010,Cuarto,Diciembre,Ourense,14
2010,Cuarto,Diciembre,Pontevedra,86
2010,Cuarto,Diciembre,Madrid,1491
2010,Cuarto,Diciembre,Murcia,144
2010,Cuarto,Diciembre,Navarra,80
2010,Cuarto,Diciembre,Araba/Álava,15
2010,Cuarto,Diciembre,Bizkaia,117
2010,Cuarto,Diciembre,Gipuzkoa,56
2010,Cuarto,Diciembre,La Rioja,43
2010,Cuarto,Diciembre,Ceuta,11
2010,Cuarto,Diciembre,Melilla,11
2011,Primero,Enero,Almería,66
2011,Primero,Enero,Cádiz,128
2011,Primero,Enero,Córdoba,85
2011,Primero,Enero,Granada,146
2011,Primero,Enero,Huelva,59
2011,Primero,Enero,Jaén,60
2011,Primero,Enero,Málaga,225
2011,Primero,Enero,Sevilla,262
2011,Primero,Enero,Huesca,20
2011,Primero,Enero,Teruel,5
2011,Primero,Enero,Zaragoza,95
2011,Primero,Enero,Asturias,164
2011,Primero,Enero,Illes Balears,109
2011,Primero,Enero,Las Palmas,178
2011,Primero,Enero,Santa Cruz de Tenerife,196
2011,Primero,Enero,Cantabria,84
2011,Primero,Enero,Ávila,23
2011,Primero,Enero,Burgos,55
2011,Primero,Enero,León,47
2011,Primero,Enero,Palencia,10
2011,Primero,Enero,Salamanca,25
2011,Primero,Enero,Segovia,24
2011,Primero,Enero,Soria,16
2011,Primero,Enero,Valladolid,72
2011,Primero,Enero,Zamora,23
2011,Primero,Enero,Albacete,31
2011,Primero,Enero,Ciudad Real,55
2011,Primero,Enero,Cuenca,18
2011,Primero,Enero,Guadalajara,25
2011,Primero,Enero,Toledo,81
2011,Primero,Enero,Barcelona,572
2011,Primero,Enero,Girona,48
2011,Primero,Enero,Lleida,20
2011,Primero,Enero,Tarragona,68
2011,Primero,Enero,Alicante/Alacant,214
2011,Primero,Enero,Castellón/Castelló,65
2011,Primero,Enero,Valencia/València,290
2011,Primero,Enero,Badajoz,82
2011,Primero,Enero,Cáceres,51
2011,Primero,Enero,A Coruña,145
2011,Primero,Enero,Lugo,30
2011,Primero,Enero,Ourense,30
2011,Primero,Enero,Pontevedra,102
2011,Primero,Enero,Madrid,1342
2011,Primero,Enero,Murcia,162
2011,Primero,Enero,Navarra,72
2011,Primero,Enero,Araba/Álava,34
2011,Primero,Enero,Bizkaia,103
2011,Primero,Enero,Gipuzkoa,42
2011,Primero,Enero,La Rioja,32
2011,Primero,Enero,Ceuta,8
2011,Primero,Enero,Melilla,11
2011,Primero,Febrero,Almería,58
2011,Primero,Febrero,Cádiz,122
2011,Primero,Febrero,Córdoba,72
2011,Primero,Febrero,Granada,114
2011,Primero,Febrero,Huelva,58
2011,Primero,Febrero,Jaén,52
2011,Primero,Febrero,Málaga,202
2011,Primero,Febrero,Sevilla,277
2011,Primero,Febrero,Huesca,13
2011,Primero,Febrero,Teruel,6
2011,Primero,Febrero,Zaragoza,78
2011,Primero,Febrero,Asturias,111
2011,Primero,Febrero,Illes Balears,98
2011,Primero,Febrero,Las Palmas,202
2011,Primero,Febrero,Santa Cruz de Tenerife,158
2011,Primero,Febrero,Cantabria,89
2011,Primero,Febrero,Ávila,14
2011,Primero,Febrero,Burgos,18
2011,Primero,Febrero,León,45
2011,Primero,Febrero,Palencia,12
2011,Primero,Febrero,Salamanca,59
2011,Primero,Febrero,Segovia,22
2011,Primero,Febrero,Soria,8
2011,Primero,Febrero,Valladolid,59
2011,Primero,Febrero,Zamora,11
2011,Primero,Febrero,Albacete,26
2011,Primero,Febrero,Ciudad Real,44
2011,Primero,Febrero,Cuenca,14
2011,Primero,Febrero,Guadalajara,38
2011,Primero,Febrero,Toledo,70
2011,Primero,Febrero,Barcelona,522
2011,Primero,Febrero,Girona,51
2011,Primero,Febrero,Lleida,28
2011,Primero,Febrero,Tarragona,61
2011,Primero,Febrero,Alicante/Alacant,208
2011,Primero,Febrero,Castellón/Castelló,54
2011,Primero,Febrero,Valencia/València,298
2011,Primero,Febrero,Badajoz,85
2011,Primero,Febrero,Cáceres,47
2011,Primero,Febrero,A Coruña,97
2011,Primero,Febrero,Lugo,21
2011,Primero,Febrero,Ourense,27
2011,Primero,Febrero,Pontevedra,102
2011,Primero,Febrero,Madrid,1253
2011,Primero,Febrero,Murcia,166
